time(s)	cellId	rnti	lcid	packetSize
0.448002	1	1	3	1054
0.448003	1	2	3	1054
0.448004	1	3	3	1054
0.448004	1	4	3	1054
0.448005	1	5	3	1054
0.448006	1	6	3	1054
0.448007	1	7	3	1054
0.448008	1	8	3	1054
0.448009	1	9	3	1054
0.44801	1	10	3	1054
0.448011	1	11	3	1054
0.448011	1	12	3	1054
0.448012	1	21	3	1054
0.448013	1	22	3	1054
0.448014	1	23	3	1054
0.448015	1	24	3	1054
0.448016	1	25	3	1054
0.448017	1	26	3	1054
0.448018	1	27	3	1054
0.448018	1	28	3	1054
0.449002	1	1	3	1054
0.449003	1	2	3	1054
0.449004	1	3	3	1054
0.449004	1	4	3	1054
0.449005	1	5	3	1054
0.449006	1	6	3	1054
0.449007	1	7	3	1054
0.449008	1	8	3	1054
0.449009	1	9	3	1054
0.44901	1	10	3	1054
0.449011	1	11	3	1054
0.449011	1	12	3	1054
0.449012	1	21	3	1054
0.449013	1	22	3	1054
0.449014	1	23	3	1054
0.449015	1	24	3	1054
0.449016	1	25	3	1054
0.449017	1	26	3	1054
0.449018	1	27	3	1054
0.449018	1	28	3	1054
0.450002	1	1	3	1054
0.450003	1	2	3	1054
0.450004	1	3	3	1054
0.450004	1	4	3	1054
0.450005	1	5	3	1054
0.450006	1	6	3	1054
0.450007	1	7	3	1054
0.450008	1	8	3	1054
0.450009	1	9	3	1054
0.45001	1	10	3	1054
0.450011	1	11	3	1054
0.450011	1	12	3	1054
0.450012	1	21	3	1054
0.450013	1	22	3	1054
0.450014	1	23	3	1054
0.450015	1	24	3	1054
0.450016	1	25	3	1054
0.450017	1	26	3	1054
0.450018	1	27	3	1054
0.450018	1	28	3	1054
0.451002	1	1	3	1054
0.451003	1	2	3	1054
0.451004	1	3	3	1054
0.451004	1	4	3	1054
0.451005	1	5	3	1054
0.451006	1	6	3	1054
0.451007	1	7	3	1054
0.451008	1	8	3	1054
0.451009	1	9	3	1054
0.45101	1	10	3	1054
0.451011	1	11	3	1054
0.451011	1	12	3	1054
0.451012	1	21	3	1054
0.451013	1	22	3	1054
0.451014	1	23	3	1054
0.451015	1	24	3	1054
0.451016	1	25	3	1054
0.451017	1	26	3	1054
0.451018	1	27	3	1054
0.451018	1	28	3	1054
0.452002	1	1	3	1054
0.452003	1	2	3	1054
0.452004	1	3	3	1054
0.452004	1	4	3	1054
0.452005	1	5	3	1054
0.452006	1	6	3	1054
0.452007	1	7	3	1054
0.452008	1	8	3	1054
0.452009	1	9	3	1054
0.45201	1	10	3	1054
0.452011	1	11	3	1054
0.452011	1	12	3	1054
0.452012	1	21	3	1054
0.452013	1	22	3	1054
0.452014	1	23	3	1054
0.452015	1	24	3	1054
0.452016	1	25	3	1054
0.452017	1	26	3	1054
0.452018	1	27	3	1054
0.452018	1	28	3	1054
0.453002	1	1	3	1054
0.453003	1	2	3	1054
0.453004	1	3	3	1054
0.453004	1	4	3	1054
0.453005	1	5	3	1054
0.453006	1	6	3	1054
0.453007	1	7	3	1054
0.453008	1	8	3	1054
0.453009	1	9	3	1054
0.45301	1	10	3	1054
0.453011	1	11	3	1054
0.453011	1	12	3	1054
0.453012	1	21	3	1054
0.453013	1	22	3	1054
0.453014	1	23	3	1054
0.453015	1	24	3	1054
0.453016	1	25	3	1054
0.453017	1	26	3	1054
0.453018	1	27	3	1054
0.453018	1	28	3	1054
0.454002	1	1	3	1054
0.454003	1	2	3	1054
0.454004	1	3	3	1054
0.454004	1	4	3	1054
0.454005	1	5	3	1054
0.454006	1	6	3	1054
0.454007	1	7	3	1054
0.454008	1	8	3	1054
0.454009	1	9	3	1054
0.45401	1	10	3	1054
0.454011	1	11	3	1054
0.454011	1	12	3	1054
0.454012	1	21	3	1054
