time(s)	cellId	rnti	lcid	packetSize	delay(s)
1.0116	1	27	3	111	0.0076
1.01181	1	11	3	2846	0.00781428
1.01224	1	12	3	2846	0.00224286
1.01231	1	23	3	1749	0.00231428
1.01239	1	10	3	4027	0.00238571
1.0126	1	11	3	1401	0.0026
1.01267	1	8	3	4027	0.00267142
1.01274	1	1	3	155	0.00274285
1.01324	1	10	3	3365	0.00224286
1.01346	1	12	3	2846	0.00245714
1.01353	1	23	3	1749	0.00252857
1.0136	1	11	3	1401	0.0026
1.01367	1	8	3	3365	0.00267142
1.01374	1	1	3	155	0.00274285
1.01403	1	5	3	1078	0.00302856
1.01424	1	10	3	1056	0.00224286
1.01439	1	3	3	155	0.00238571
1.01453	1	23	3	1749	0.00252857
1.01467	1	8	3	1056	0.00267142
1.01474	1	1	3	155	0.00274285
1.01539	1	12	3	2846	0.00238571
1.01546	1	23	3	1749	0.00245714
1.0156	1	8	3	1056	0.0026
1.01567	1	1	3	155	0.00267142
