% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
3.272	1	0	0	28	327	6	0	12	1	15	0	2	2	158
3.277	1	0	0	28	328	1	0	12	1	15	0	3	2	158
3.452	1	0	0	9	345	6	0	12	1	15	1	0	5	348
3.584	1	0	0	9	358	8	0	12	1	15	1	0	8	641
3.616	1	0	0	9	362	0	0	11	1	15	1	0	8	641
3.631	1	0	0	26	363	5	0	12	1	15	1	0	0	114
3.636	1	0	0	26	364	0	0	12	1	15	0	1	0	114
3.641	1	0	0	26	364	5	0	11	1	15	0	2	0	114
3.646	1	0	0	26	365	0	0	11	1	15	0	3	0	114
3.647	1	0	0	9	365	1	0	12	1	15	1	0	8	641
3.679	1	0	0	9	368	3	0	12	1	15	1	0	9	744
3.684	1	0	0	9	368	8	0	12	1	15	0	1	9	744
3.689	1	0	0	9	369	3	0	12	1	15	0	2	9	744
3.694	1	0	0	9	369	8	0	11	1	15	0	3	9	744
