time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.981957	3	7	3	2672	0.00295714
0.982029	3	6	3	4027	0.00302856
0.982243	1	7	3	1532	0.00224286
0.982314	1	6	3	1532	0.00231428
0.982386	1	5	3	1532	0.00238571
0.982457	1	4	3	1532	0.00245714
0.982529	1	3	3	1532	0.00252857
0.9826	1	2	3	1532	0.0026
0.982671	1	1	3	1532	0.00267142
0.982957	3	11	3	4027	0.00795714
0.982957	3	18	3	4027	0.00795714
0.983243	3	23	3	3064	0.00224286
0.983314	3	22	3	3064	0.00231428
0.983386	3	21	3	3064	0.00238571
0.983457	3	20	3	3064	0.00245714
0.983529	3	19	3	3064	0.00252857
0.9836	3	18	3	2846	0.0026
0.983671	3	11	3	1969	0.00267142
0.983743	3	10	3	3064	0.00274285
0.983814	3	9	3	3064	0.00281428
0.983886	3	8	3	3064	0.00288571
0.983957	3	7	3	3064	0.00295714
0.984029	1	2	3	1532	0.0130286
0.984029	3	6	3	4027	0.00302856
0.984243	1	7	3	3064	0.00224286
0.984243	3	23	3	1532	0.00224286
0.984314	1	6	3	3064	0.00231428
0.984314	3	22	3	1532	0.00231428
0.984386	1	5	3	3064	0.00238571
0.984386	3	21	3	1532	0.00238571
0.984457	1	4	3	3064	0.00245714
0.984457	3	20	3	1532	0.00245714
0.984529	1	3	3	3064	0.00252857
0.984529	3	19	3	1532	0.00252857
0.984671	3	11	3	1969	0.00267142
0.984743	3	10	3	1532	0.00274285
0.984814	3	9	3	1532	0.00281428
0.984957	1	2	3	2626	0.00295714
0.984957	3	7	3	1532	0.00295714
0.985029	1	1	3	3064	0.00302856
0.985029	3	6	3	4027	0.00302856
0.985957	3	18	3	4027	0.00795714
0.987029	3	18	3	2672	0.00802856
0.987243	1	7	3	4027	0.00224286
0.987243	3	23	3	4027	0.00224286
0.987314	1	6	3	4027	0.00231428
0.987314	3	22	3	4027	0.00231428
0.987386	3	21	3	4027	0.00238571
0.987457	1	5	3	4595	0.00245714
0.987457	3	20	3	4027	0.00245714
0.987529	3	19	3	4027	0.00252857
0.9876	1	4	3	4595	0.0026
0.9876	3	18	3	3282	0.0026
0.987671	3	11	3	4027	0.00267142
0.987743	1	3	3	4595	0.00274285
0.987743	3	10	3	4027	0.00274285
0.987814	3	9	3	4027	0.00281428
0.987886	1	2	3	1283	0.00288571
0.987957	3	7	3	4027	0.00295714
0.988029	1	1	3	4595	0.00302856
0.988243	1	7	3	2102	0.00224286
0.988243	3	23	3	2102	0.00224286
0.988314	1	6	3	2102	0.00231428
0.988314	3	22	3	2102	0.00231428
0.988386	1	5	3	1532	0.00238571
0.988386	3	21	3	2102	0.00238571
0.988457	3	20	3	2102	0.00245714
0.988529	1	3	3	1532	0.00252857
0.988529	3	19	3	2102	0.00252857
0.988743	1	1	3	1532	0.00274285
0.988743	3	10	3	2102	0.00274285
0.988814	3	9	3	2102	0.00281428
0.988886	3	8	3	2102	0.00288571
0.988957	3	7	3	2102	0.00295714
0.989029	3	6	3	4027	0.00302856
0.989243	1	7	3	1532	0.00224286
0.989314	1	6	3	1532	0.00231428
0.989671	1	1	3	1532	0.00267142
0.990029	3	8	3	1532	0.00802856
0.990029	3	18	3	1752	0.00802856
0.990243	3	23	3	3064	0.00224286
0.990314	3	22	3	3064	0.00231428
0.990386	3	21	3	3064	0.00238571
0.990457	3	20	3	3064	0.00245714
0.990529	3	19	3	3064	0.00252857
0.9906	3	18	3	2846	0.0026
0.990671	3	11	3	1969	0.00267142
0.990743	3	10	3	3064	0.00274285
0.990814	3	9	3	3064	0.00281428
0.990886	3	8	3	3064	0.00288571
0.990957	3	7	3	3064	0.00295714
0.991029	1	2	3	1532	0.0130286
0.991243	3	23	3	1532	0.00224286
0.991314	3	22	3	1532	0.00231428
0.991386	3	21	3	1532	0.00238571
0.991457	3	20	3	1532	0.00245714
0.991529	3	19	3	1532	0.00252857
0.9916	3	18	3	1752	0.0026
0.991671	3	11	3	1969	0.00267142
0.991743	3	10	3	1532	0.00274285
0.991814	3	9	3	1532	0.00281428
0.991886	3	8	3	1532	0.00288571
0.991957	3	7	3	1532	0.00295714
0.992029	1	2	3	1532	0.0130286
0.992029	3	6	3	4027	0.00302856
0.992243	1	7	3	4027	0.00224286
0.992314	1	6	3	4027	0.00231428
0.992457	1	5	3	4595	0.00245714
0.9926	1	4	3	4595	0.0026
0.992743	1	3	3	4595	0.00274285
0.992886	1	2	3	873	0.00288571
0.993029	3	8	3	4027	0.00802856
0.993029	1	1	3	4595	0.00302856
0.994029	1	2	3	5286	0.00802856
0.994029	1	4	3	1532	0.00802856
0.994029	3	11	3	2764	0.00802856
0.994029	3	18	3	2847	0.00802856
0.994243	3	23	3	4027	0.00224286
0.994314	3	22	3	4027	0.00231428
0.994386	3	21	3	4027	0.00238571
0.994457	3	20	3	4027	0.00245714
0.994529	3	19	3	4027	0.00252857
0.9946	3	18	3	2846	0.0026
0.994671	3	11	3	1969	0.00267142
0.994743	3	10	3	4027	0.00274285
0.994814	3	9	3	4027	0.00281428
0.994957	1	2	3	1532	0.00795714
0.994957	1	4	3	1532	0.00795714
0.994957	1	5	3	1532	0.00795714
0.994957	3	7	3	4027	0.00295714
0.995029	3	6	3	4027	0.00302856
0.995243	1	7	3	3722	0.00224286
0.995243	3	23	3	2102	0.00224286
0.995314	1	6	3	4027	0.00231428
0.995314	3	22	3	2102	0.00231428
0.995386	3	21	3	2102	0.00238571
0.995457	1	5	3	4595	0.00245714
0.995457	3	20	3	2102	0.00245714
0.995529	3	19	3	2102	0.00252857
0.9956	1	4	3	4595	0.0026
0.9956	3	18	3	3283	0.0026
0.995671	3	11	3	1969	0.00267142
