Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
0.476071	3	0	3	-88.2555
0.477	1	0	2	-116.824
0.477	3	0	3	-88.2555
0.477071	1	0	2	-116.824
0.477071	3	0	3	-88.2555
0.478	1	0	2	-116.824
0.478	3	0	3	-88.2555
0.478071	1	0	2	-116.824
0.478071	3	0	3	-88.2555
0.479	1	0	2	-116.824
0.479	3	0	3	-88.2555
0.479071	1	0	2	-116.824
0.479071	3	0	3	-88.2555
0.48	1	0	2	-116.824
0.48	3	0	3	-88.2555
0.480071	1	0	2	-116.824
0.480071	3	0	3	-88.2555
0.481	1	0	2	-116.824
0.481	3	0	3	-88.2555
0.481071	1	0	2	-116.824
0.481071	3	0	3	-88.2555
0.482	1	0	2	-116.824
0.482	3	0	3	-88.2555
0.482071	1	0	2	-116.824
0.482071	3	0	3	-88.2555
0.483	1	0	2	-116.824
0.483	3	0	3	-88.2555
0.483071	1	0	2	-116.824
0.483071	3	0	3	-88.2555
0.484	1	0	2	-116.824
0.484	3	0	3	-88.2555
0.484071	1	0	2	-116.824
0.484071	3	0	3	-88.2555
0.485	1	0	2	-116.824
0.485	3	0	3	-88.2555
0.485071	1	0	2	-116.824
0.485071	3	0	3	-88.2555
0.486	1	0	2	-116.824
0.486	3	0	3	-88.2555
0.486071	1	0	2	-116.824
0.486071	3	0	3	-88.2555
0.487	1	0	2	-116.824
0.487	3	0	3	-88.2555
0.487071	1	0	2	-116.824
0.487071	3	0	3	-88.2555
0.488	1	0	2	-116.824
0.488	3	0	3	-88.2555
0.488071	1	0	2	-116.824
0.488071	3	0	3	-88.2555
0.489	1	0	2	-116.824
0.489	3	0	3	-88.2555
0.489071	1	0	2	-116.824
0.489071	3	0	3	-88.2555
0.49	1	0	2	-116.824
0.49	3	0	3	-88.2555
0.490071	1	0	2	-116.824
0.490071	3	0	3	-88.2555
0.491	1	0	2	-116.824
0.491	3	0	3	-88.2555
0.491071	1	0	2	-116.824
0.491071	3	0	3	-88.2555
0.492	1	0	2	-116.824
0.492	3	0	3	-88.2555
0.492071	1	0	2	-116.824
0.492071	3	0	3	-88.2555
0.493	1	0	2	-116.824
0.493	3	0	3	-88.2555
0.493071	1	0	2	-116.824
0.493071	3	0	3	-88.2555
0.494	1	0	2	-116.824
0.494	3	0	3	-88.2555
0.494071	1	0	2	-116.824
0.494071	3	0	3	-88.2555
0.495	1	0	2	-116.824
0.495	3	0	3	-88.2555
0.495071	1	0	2	-116.824
0.495071	3	0	3	-88.2555
0.496	1	0	2	-116.824
0.496	3	0	3	-88.2555
0.496071	1	0	2	-116.824
0.496071	3	0	3	-88.2555
0.497	1	0	2	-116.824
0.497	3	0	3	-88.2555
0.497071	1	0	2	-116.824
0.497071	3	0	3	-88.2555
0.498	1	0	2	-116.824
0.498	3	0	3	-88.2555
0.498071	1	0	2	-116.824
0.498071	3	0	3	-88.2555
0.499	1	0	2	-116.824
0.499	3	0	3	-88.2555
0.499071	1	0	2	-116.824
0.499071	3	0	3	-88.2555
0.5	1	0	2	-116.824
0.5	3	0	3	-88.2555
0.500071	1	0	2	-116.824
0.500071	3	0	3	-88.2555
0.501	1	0	2	-116.824
0.501	3	0	3	-88.2555
0.501071	1	0	2	-116.824
0.501071	3	0	3	-88.2555
0.502	1	0	2	-116.824
0.502	3	0	3	-88.2555
0.502071	1	0	2	-116.824
0.502071	3	0	3	-88.2555
0.503	1	0	2	-116.824
0.503	3	0	3	-88.2555
0.503071	1	0	2	-116.824
0.503071	3	0	3	-88.2555
0.504	1	0	2	-116.824
0.504	3	0	3	-88.2555
0.504071	1	0	2	-116.824
0.504071	3	0	3	-88.2555
0.505	1	0	2	-116.824
0.505	3	0	3	-88.2555
0.505071	1	0	2	-116.824
0.505071	3	0	3	-88.2555
0.506	1	0	2	-116.824
0.506	3	0	3	-88.2555
0.506071	1	0	2	-116.824
0.506071	3	0	3	-88.2555
0.507	1	0	2	-116.824
0.507	3	0	3	-88.2555
0.507071	1	0	2	-116.824
0.507071	3	0	3	-88.2555
0.508	1	0	2	-116.824
0.508	3	0	3	-88.2555
0.508071	1	0	2	-116.824
0.508071	3	0	3	-88.2555
0.509	1	0	2	-116.824
0.509	3	0	3	-88.2555
0.509071	1	0	2	-116.824
0.509071	3	0	3	-88.2555
0.51	1	0	2	-116.824
0.51	3	0	3	-88.2555
0.510071	1	0	2	-116.824
0.510071	3	0	3	-88.2555
0.511	1	0	2	-116.824
0.511	3	0	3	-88.2555
0.511071	1	0	2	-116.824
0.511071	3	0	3	-88.2555
0.512	1	0	2	-116.824
0.512	3	0	3	-88.2555
0.512071	1	0	2	-116.824
0.512071	3	0	3	-88.2555
0.513	1	0	2	-116.824
0.513	3	0	3	-88.2555
0.513071	1	0	2	-116.824
0.513071	3	0	3	-88.2555
0.514	1	0	2	-116.824
0.514	3	0	3	-88.2555
0.514071	1	0	2	-116.824
0.514071	3	0	3	-88.2555
0.515	1	0	2	-116.824
0.515	3	0	3	-88.2555
0.515071	1	0	2	-116.824
0.515071	3	0	3	-88.2555
0.516	1	0	2	-116.824
0.516	3	0	3	-88.2555
0.516071	1	0	2	-116.824
0.516071	3	0	3	-88.2555
0.517	1	0	2	-116.824
0.517	3	0	3	-88.2555
0.517071	1	0	2	-116.824
0.517071	3	0	3	-88.2555
0.518	1	0	2	-116.824
0.518	3	0	3	-88.2555
0.518071	1	0	2	-116.824
0.518071	3	0	3	-88.2555
0.519	1	0	2	-116.824
0.519	3	0	3	-88.2555
0.519071	1	0	2	-116.824
0.519071	3	0	3	-88.2555
0.52	1	0	2	-116.824
0.52	3	0	3	-88.2555
0.520071	1	0	2	-116.824
0.520071	3	0	3	-88.2555
0.521	1	0	2	-116.824
0.521	3	0	3	-88.2555
0.521071	1	0	2	-116.824
0.521071	3	0	3	-88.2555
0.522	1	0	2	-116.824
0.522	3	0	3	-88.2555
0.522071	1	0	2	-116.824
0.522071	3	0	3	-88.2555
0.523	1	0	2	-116.824
0.523	3	0	3	-88.2555
0.523071	1	0	2	-116.824
0.523071	3	0	3	-88.2555
0.524	1	0	2	-116.824
0.524	3	0	3	-88.2555
0.524071	1	0	2	-116.824
0.524071	3	0	3	-88.2555
0.525	1	0	2	-116.824
0.525	3	0	3	-88.2555
0.525071	1	0	2	-116.824
0.525071	3	0	3	-88.2555
0.526	1	0	2	-116.824
0.526	3	0	3	-88.2555
0.526071	1	0	2	-116.824
0.526071	3	0	3	-88.2555
0.527	1	0	2	-116.824
0.527	3	0	3	-88.2555
0.527071	1	0	2	-116.824
0.527071	3	0	3	-88.2555
0.528	1	0	2	-116.824
0.528	3	0	3	-88.2555
0.528071	1	0	2	-116.824
0.528071	3	0	3	-88.2555
0.529	1	0	2	-116.824
0.529	3	0	3	-88.2555
0.529071	1	0	2	-116.824
0.529071	3	0	3	-88.2555
0.53	1	0	2	-116.824
0.53	3	0	3	-88.2555
0.530071	1	0	2	-116.824
0.530071	3	0	3	-88.2555
0.531	1	0	2	-116.824
0.531	3	0	3	-88.2555
0.531071	1	0	2	-116.824
0.531071	3	0	3	-88.2555
0.532	1	0	2	-116.824
0.532	3	0	3	-88.2555
0.532071	1	0	2	-116.824
0.532071	3	0	3	-88.2555
0.533	1	0	2	-116.824
0.533	3	0	3	-88.2555
0.533071	1	0	2	-116.824
0.533071	3	0	3	-88.2555
0.534	1	0	2	-116.824
0.534	3	0	3	-88.2555
0.534071	1	0	2	-116.824
0.534071	3	0	3	-88.2555
0.535	1	0	2	-116.824
0.535	3	0	3	-88.2555
0.535071	1	0	2	-116.824
0.535071	3	0	3	-88.2555
0.536	1	0	2	-116.824
0.536	3	0	3	-88.2555
0.536071	1	0	2	-116.824
0.536071	3	0	3	-88.2555
0.537	1	0	2	-116.824
0.537	3	0	3	-88.2555
0.537071	1	0	2	-116.824
0.537071	3	0	3	-88.2555
0.538	1	0	2	-116.824
0.538	3	0	3	-88.2555
0.538071	1	0	2	-116.824
0.538071	3	0	3	-88.2555
0.539	1	0	2	-116.824
0.539	3	0	3	-88.2555
0.539071	1	0	2	-116.824
0.539071	3	0	3	-88.2555
0.54	1	0	2	-116.824
0.54	3	0	3	-88.2555
0.540071	1	0	2	-116.824
0.540071	3	0	3	-88.2555
0.541	1	0	2	-116.824
0.541	3	0	3	-88.2555
0.541071	1	0	2	-116.824
0.541071	3	0	3	-88.2555
0.542	1	0	2	-116.824
0.542	3	0	3	-88.2555
0.542071	1	0	2	-116.824
0.542071	3	0	3	-88.2555
0.543	1	0	2	-116.824
0.543	3	0	3	-88.2555
0.543071	1	0	2	-116.824
0.543071	3	0	3	-88.2555
0.544	1	0	2	-116.824
0.544	3	0	3	-88.2555
0.544071	1	0	2	-116.824
0.544071	3	0	3	-88.2555
0.545	1	0	2	-116.824
0.545	3	0	3	-88.2555
0.545071	1	0	2	-116.824
0.545071	3	0	3	-88.2555
0.546	1	0	2	-116.824
0.546	3	0	3	-88.2555
0.546071	1	0	2	-116.824
0.546071	3	0	3	-88.2555
0.547	1	0	2	-116.824
0.547	3	0	3	-88.2555
0.547071	1	0	2	-116.824
0.547071	3	0	3	-88.2555
0.548	1	0	2	-116.824
0.548	3	0	3	-88.2555
0.548071	1	0	2	-116.824
0.548071	3	0	3	-88.2555
0.549	1	0	2	-116.824
0.549	3	0	3	-88.2555
0.549071	1	0	2	-116.824
0.549071	3	0	3	-88.2555
0.55	1	0	2	-116.824
0.55	3	0	3	-88.2555
0.550071	1	0	2	-116.824
0.550071	3	0	3	-88.2555
0.551	1	0	2	-116.824
0.551	3	0	3	-88.2555
0.551071	1	0	2	-116.824
0.551071	3	0	3	-88.2555
0.552	1	0	2	-116.824
0.552	3	0	3	-88.2555
0.552071	1	0	2	-116.824
0.552071	3	0	3	-88.2555
0.553	1	0	2	-116.824
0.553	3	0	3	-88.2555
0.553071	1	0	2	-116.824
0.553071	3	0	3	-88.2555
0.554	1	0	2	-116.824
0.554	3	0	3	-88.2555
0.554071	1	0	2	-116.824
0.554071	3	0	3	-88.2555
0.555	1	0	2	-116.824
0.555	3	0	3	-88.2555
0.555071	1	0	2	-116.824
0.555071	3	0	3	-88.2555
0.556	1	0	2	-116.824
0.556	3	0	3	-88.2555
0.556071	1	0	2	-116.824
0.556071	3	0	3	-88.2555
0.557	1	0	2	-116.824
0.557	3	0	3	-88.2555
0.557071	1	0	2	-116.824
0.557071	3	0	3	-88.2555
0.558	1	0	2	-116.824
0.558	3	0	3	-88.2555
0.558071	1	0	2	-116.824
0.558071	3	0	3	-88.2555
0.559	1	0	2	-116.824
0.559	3	0	3	-88.2555
0.559071	1	0	2	-116.824
0.559071	3	0	3	-88.2555
0.56	1	0	2	-116.824
0.56	3	0	3	-88.2555
0.560071	1	0	2	-116.824
0.560071	3	0	3	-88.2555
0.561	1	0	2	-116.824
0.561	3	0	3	-88.2555
0.561071	1	0	2	-116.824
0.561071	3	0	3	-88.2555
0.562	1	0	2	-116.824
0.562	3	0	3	-88.2555
0.562071	1	0	2	-116.824
0.562071	3	0	3	-88.2555
0.563	1	0	2	-116.824
0.563	3	0	3	-88.2555
0.563071	1	0	2	-116.824
0.563071	3	0	3	-88.2555
0.564	1	0	2	-116.824
0.564	3	0	3	-88.2555
0.564071	1	0	2	-116.824
0.564071	3	0	3	-88.2555
0.565	1	0	2	-116.824
0.565	3	0	3	-88.2555
0.565071	1	0	2	-116.824
0.565071	3	0	3	-88.2555
0.566	1	0	2	-116.824
0.566	3	0	3	-88.2555
0.566071	1	0	2	-116.824
0.566071	3	0	3	-88.2555
0.567	1	0	2	-116.824
0.567	3	0	3	-88.2555
0.567071	1	0	2	-116.824
0.567071	3	0	3	-88.2555
0.568	1	0	2	-116.824
0.568	3	0	3	-88.2555
0.568071	1	0	2	-116.824
0.568071	3	0	3	-88.2555
0.569	1	0	2	-116.824
0.569	3	0	3	-88.2555
0.569071	1	0	2	-116.824
0.569071	3	0	3	-88.2555
0.57	1	0	2	-116.824
0.57	3	0	3	-88.2555
0.570071	1	0	2	-116.824
0.570071	3	0	3	-88.2555
0.571	1	0	2	-116.824
0.571	3	0	3	-88.2555
0.571071	1	0	2	-116.824
0.571071	3	0	3	-88.2555
0.572	1	0	2	-116.824
0.572	3	0	3	-88.2555
0.572071	1	0	2	-116.824
0.572071	3	0	3	-88.2555
0.573	1	0	2	-116.824
0.573	3	0	3	-88.2555
0.573071	1	0	2	-116.824
0.573071	3	0	3	-88.2555
0.574	1	0	2	-116.824
0.574	3	0	3	-88.2555
0.574071	1	0	2	-116.824
0.574071	3	0	3	-88.2555
0.575	1	0	2	-116.824
0.575	3	0	3	-88.2555
0.575071	1	0	2	-116.824
0.575071	3	0	3	-88.2555
0.576	1	0	2	-116.824
0.576	3	0	3	-88.2555
0.576071	1	0	2	-116.824
0.576071	3	0	3	-88.2555
0.577	1	0	2	-116.824
0.577	3	0	3	-88.2555
0.577071	1	0	2	-116.824
0.577071	3	0	3	-88.2555
0.578	1	0	2	-116.824
0.578	3	0	3	-88.2555
0.578071	1	0	2	-116.824
0.578071	3	0	3	-88.2555
0.579	1	0	2	-116.824
0.579	3	0	3	-88.2555
0.579071	1	0	2	-116.824
0.579071	3	0	3	-88.2555
0.58	1	0	2	-116.824
0.58	3	0	3	-88.2555
0.580071	1	0	2	-116.824
0.580071	3	0	3	-88.2555
0.581	1	0	2	-116.824
0.581	3	0	3	-88.2555
0.581071	1	0	2	-116.824
0.581071	3	0	3	-88.2555
0.582	1	0	2	-116.824
0.582	3	0	3	-88.2555
0.582071	1	0	2	-116.824
0.582071	3	0	3	-88.2555
0.583	1	0	2	-116.824
0.583	3	0	3	-88.2555
0.583071	1	0	2	-116.824
0.583071	3	0	3	-88.2555
0.584	1	0	2	-116.824
0.584	3	0	3	-88.2555
0.584071	1	0	2	-116.824
0.584071	3	0	3	-88.2555
0.585	1	0	2	-116.824
0.585	3	0	3	-88.2555
0.585071	1	0	2	-116.824
0.585071	3	0	3	-88.2555
0.586	1	0	2	-116.824
0.586	3	0	3	-88.2555
0.586071	1	0	2	-116.824
