time(s)	cellId	rnti	lcid	packetSize
0.434004	3	1	3	1530
0.434103	1	1	3	1530
0.434104	3	1	3	1530
0.434203	1	1	3	1530
0.434204	3	1	3	1530
0.434303	1	1	3	1530
0.434304	3	1	3	1530
0.434403	1	1	3	1530
0.434404	3	1	3	1530
0.434503	1	1	3	1530
0.434504	3	1	3	1530
0.434603	1	1	3	1530
0.434604	3	1	3	1530
0.434703	1	1	3	1530
0.434704	3	1	3	1530
0.434803	1	1	3	1530
0.434804	3	1	3	1530
0.434903	1	1	3	1530
0.434904	3	1	3	1530
0.435003	1	1	3	1530
0.435004	3	1	3	1530
0.435103	1	1	3	1530
0.435104	3	1	3	1530
0.435203	1	1	3	1530
0.435204	3	1	3	1530
0.435303	1	1	3	1530
0.435304	3	1	3	1530
0.435403	1	1	3	1530
0.435404	3	1	3	1530
0.435503	1	1	3	1530
0.435504	3	1	3	1530
0.435603	1	1	3	1530
0.435604	3	1	3	1530
0.435703	1	1	3	1530
0.435704	3	1	3	1530
0.435803	1	1	3	1530
0.435804	3	1	3	1530
0.435903	1	1	3	1530
0.435904	3	1	3	1530
0.436003	1	1	3	1530
0.436004	3	1	3	1530
0.436103	1	1	3	1530
0.436104	3	1	3	1530
0.436203	1	1	3	1530
0.436204	3	1	3	1530
0.436303	1	1	3	1530
0.436304	3	1	3	1530
0.436403	1	1	3	1530
0.436404	3	1	3	1530
0.436503	1	1	3	1530
0.436504	3	1	3	1530
0.436603	1	1	3	1530
0.436604	3	1	3	1530
0.436703	1	1	3	1530
0.436704	3	1	3	1530
0.436803	1	1	3	1530
0.436804	3	1	3	1530
0.436903	1	1	3	1530
0.436904	3	1	3	1530
0.437003	1	1	3	1530
0.437004	3	1	3	1530
0.437103	1	1	3	1530
0.437104	3	1	3	1530
0.437203	1	1	3	1530
0.437204	3	1	3	1530
0.437303	1	1	3	1530
0.437304	3	1	3	1530
0.437403	1	1	3	1530
0.437404	3	1	3	1530
0.437503	1	1	3	1530
