Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	rnti	tbSize	mcs	rank	rv	SINR(dB)	CQI	corrupt	TBler
1.23936	DL	123	9	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.23993	DL	123	9	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
1.24036	DL	124	0	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.24043	DL	124	0	0	1	5	1	0	1	20149	28	1	0	23.2973	15	0	4.79616e-13
1.24136	DL	124	1	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.24136	DL	124	1	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.24236	DL	124	2	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.24236	DL	124	2	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.24336	DL	124	3	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.24336	DL	124	3	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.24436	DL	124	4	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.24436	DL	124	4	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.24536	DL	124	5	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.24536	DL	124	5	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.24636	DL	124	6	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.24693	DL	124	6	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.24736	DL	124	7	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.24793	DL	124	7	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.24836	DL	124	8	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.24893	DL	124	8	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.24936	DL	124	9	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.24993	DL	124	9	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.25036	DL	125	0	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.25093	DL	125	0	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.25136	DL	125	1	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.25193	DL	125	1	0	1	12	1	0	1	21025	16	1	0	28.3673	15	0	0
1.25236	DL	125	2	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.25293	DL	125	2	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
1.25336	DL	125	3	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.25393	DL	125	3	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
1.25436	DL	125	4	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.25443	DL	125	4	0	1	5	1	0	1	20149	28	1	0	23.2973	15	0	4.79616e-13
1.25536	DL	125	5	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.25536	DL	125	5	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.25636	DL	125	6	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.25636	DL	125	6	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.25736	DL	125	7	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.25736	DL	125	7	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.25836	DL	125	8	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.25836	DL	125	8	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.25936	DL	125	9	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.25936	DL	125	9	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.26036	DL	126	0	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.26093	DL	126	0	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.26136	DL	126	1	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.26193	DL	126	1	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.26236	DL	126	2	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.26293	DL	126	2	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.26336	DL	126	3	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.26393	DL	126	3	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.26436	DL	126	4	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.26493	DL	126	4	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.26536	DL	126	5	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.26593	DL	126	5	0	1	12	1	0	1	21025	16	1	0	28.3673	15	0	0
1.26636	DL	126	6	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.26693	DL	126	6	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
1.26736	DL	126	7	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.26793	DL	126	7	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
1.26836	DL	126	8	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.26843	DL	126	8	0	1	5	1	0	1	20149	28	1	0	23.2973	15	0	4.79616e-13
1.26936	DL	126	9	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.26936	DL	126	9	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.27036	DL	127	0	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.27036	DL	127	0	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.27136	DL	127	1	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.27136	DL	127	1	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.27236	DL	127	2	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.27236	DL	127	2	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.27336	DL	127	3	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.27336	DL	127	3	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.27436	DL	127	4	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.27493	DL	127	4	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.27536	DL	127	5	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.27593	DL	127	5	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.27636	DL	127	6	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.27693	DL	127	6	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.27736	DL	127	7	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.27793	DL	127	7	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.27836	DL	127	8	0	1	4	3	0	1	16118	28	1	0	66.0474	15	0	0
1.27893	DL	127	8	0	1	12	1	0	1	16118	28	1	1	33.1609	15	0	0
1.27936	DL	127	9	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.27993	DL	127	9	0	1	12	1	0	1	21025	16	1	0	28.3673	15	0	0
1.28036	DL	128	0	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.28093	DL	128	0	0	1	12	1	0	1	48356	28	1	0	28.3673	15	0	0
1.28136	DL	128	1	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.28193	DL	128	1	0	1	12	1	0	1	48356	28	1	0	28.3671	15	0	0
1.28236	DL	128	2	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
1.28243	DL	128	2	0	1	5	1	0	1	20149	28	1	0	23.2973	15	0	4.79616e-13
1.28336	DL	128	3	0	1	4	1	0	1	16118	28	1	0	10.3975	9	1	1
1.28336	DL	128	3	0	1	4	3	0	1	16118	28	1	0	36.5145	15	0	0
